transaction_id,transactional_date,product_id,customer_id,payment,credit_card,loyalty_card,cost,quantity,price
3725,2022-03-05 20:17:00,P0478,4,visa,4041592790729742,F,18.67,5,20.59
3726,2022-03-05 21:40:00,P0251,8,americanexpress,374288734940876,F,2.11,4,2.79
3727,2022-03-05 22:51:00,P0423,6,visa,4041596268158540,F,14.04,6,14.89
3728,2022-03-05 23:30:00,P0601,8,visa,4041592084298552,F,4.54,3,4.99
3729,2022-03-06 03:09:00,P0007,6,visa,4041591350526001,F,11.81,2,13.19
3730,2022-03-06 03:44:00,P0453,4,visa,4041595905126,F,12.82,1,14.49
3731,2022-03-06 04:05:00,P0396,5,americanexpress,374283499056851,F,4.18,1,4.89
3732,2022-03-06 04:12:00,P0156,8,americanexpress,374288222641747,F,11.37,1,12.39
3733,2022-03-06 07:03:00,P0122,3,visa,4041598799146,F,11.9,1,13.29
3734,2022-03-06 09:35:00,P0668,8,americanexpress,374288350347141,T,0.46,6,1.39
3735,2022-03-06 09:49:00,P0031,6,visa,4041594249379756,F,3.05,2,4.29
3736,2022-03-06 10:54:00,P0193,9,visa,4041595140772817,F,18.76,5,20.69
3737,2022-03-06 14:04:00,P0546,7,mastercard,5108755875237660,F,3.2,3,4.39
3738,2022-03-06 14:42:00,P0054,10,americanexpress,374288909886607,T,12.3,3,13.89
3739,2022-03-06 15:20:00,P0325,5,visa,4041593159932,F,5.35,1,6.29
3740,2022-03-06 17:29:00,P0496,4,americanexpress,374283795916535,F,13.53,1,14.79
3741,2022-03-06 19:31:00,P0270,4,americanexpress,374288810752005,F,6.97,1,8.09
3742,2022-03-07 00:11:00,P0622,5,mastercard,5048371815013964,F,13.87,1,14.89
3743,2022-03-07 00:33:00,P0529,6,,6377380335640395,F,17.59,2,18.79
3744,2022-03-07 01:28:00,P0343,8,visa,4041597526810062,F,3.66,1,4.79
3745,2022-03-07 01:40:00,P0353,6,americanexpress,374288836448125,T,15.1,2,16.69
3746,2022-03-07 03:30:00,P0597,7,americanexpress,374283383749157,F,12.19,1,13.79
3747,2022-03-07 07:44:00,P0402,5,mastercard,5048374272795370,F,11.61,5,12.79
3748,2022-03-07 08:52:00,P0048,4,americanexpress,374288633086425,F,17.85,1,19.29
3749,2022-03-07 10:02:00,P0469,7,mastercard,5048373752079941,F,0.92,2,1.59
3750,2022-03-07 11:33:00,P0432,9,visa,4041590673736958,F,17.36,2,18.39
3751,2022-03-07 14:25:00,P0572,4,mastercard,5108757517886359,F,5.45,1,6.39
3752,2022-03-07 15:35:00,P0675,8,visa,4041592536098,F,12.34,3,13.99
3753,2022-03-07 18:05:00,P0485,6,visa,4041599012505768,F,19.85,3,21.39
3754,2022-03-07 19:00:00,P0493,8,mastercard,5108759795267195,F,18.02,1,19.69
3755,2022-03-07 19:20:00,P0213,7,visa,4041594736746,F,11.19,2,11.99
3756,2022-03-07 19:42:00,P0193,6,americanexpress,374288092501146,F,18.76,1,20.69
3757,2022-03-07 19:49:00,P0261,7,americanexpress,374288338147357,T,2.43,2,3.39
3758,2022-03-07 20:45:00,P0346,7,visa,4041590543658,F,12.21,7,13.79
3759,2022-03-07 21:34:00,P0699,9,americanexpress,374283900469420,F,1.92,3,2.39
3760,2022-03-07 21:51:00,P0155,6,visa,4041590168993,F,7.92,4,8.39
3761,2022-03-07 22:35:00,P0513,10,visa,4041593999500298,F,0.97,4,1.59
3762,2022-03-08 01:47:00,P0265,6,mastercard,5108753843281571,F,19.23,4,21.19
3763,2022-03-08 03:17:00,P0330,7,visa,4041598805807688,F,11.06,1,11.69
3764,2022-03-08 04:37:00,P0358,7,americanexpress,374283333915015,F,8.86,2,10.19
3765,2022-03-08 05:51:00,P0355,10,visa,4041593104859845,F,6.54,4,7.89
3766,2022-03-08 06:23:00,P0394,6,mastercard,5048373824306967,F,8.44,2,9.49
3767,2022-03-08 08:09:00,P0267,4,mastercard,5108752436383729,T,13.36,2,14.79
3768,2022-03-08 09:15:00,P0172,10,mastercard,5108757738607139,T,19.67,2,21.39
3769,2022-03-08 09:36:00,P0651,7,americanexpress,374283041784182,F,15.2,1,16.89
3770,2022-03-08 12:35:00,P0389,4,visa,4041594386161,F,5.95,1,7.19
3771,2022-03-08 12:55:00,P0575,9,mastercard,5048375667930522,F,2.81,1,3.99
3772,2022-03-08 15:08:00,P0493,7,visa,4041594348906004,F,18.02,6,19.69
3773,2022-03-08 15:54:00,P0461,10,visa,4041599590387,F,15.83,1,17.69
3774,2022-03-08 19:26:00,P0639,8,americanexpress,374283739932143,F,14.14,2,14.89
3775,2022-03-08 21:17:00,P0394,6,mastercard,5108752960228571,F,8.44,1,9.49
3776,2022-03-08 21:35:00,P0410,8,americanexpress,374283527548705,F,2.95,1,4.09
3777,2022-03-08 23:22:00,P0413,6,mastercard,5048373676023074,F,7.35,1,8.19
3778,2022-03-08 23:33:00,P0287,5,visa,4041592713320264,F,13.95,1,14.89
3779,2022-03-09 02:50:00,P0316,5,americanexpress,374288533839816,F,1.81,1,2.19
3780,2022-03-09 06:56:00,P0228,6,mastercard,5108759546204661,F,0.09,2,1.09
3781,2022-03-09 07:02:00,P0083,7,americanexpress,374283156644577,F,3.42,1,4.59
3782,2022-03-09 07:22:00,P0276,8,mastercard,5048374850887698,F,18.02,1,19.69
3783,2022-03-09 07:39:00,P0470,7,mastercard,5108754639755695,F,18.14,1,19.89
3784,2022-03-09 08:26:00,P0483,6,americanexpress,374288828121334,F,17.52,1,18.69
3785,2022-03-09 09:32:00,P0531,4,americanexpress,374283524373057,F,3.2,1,4.39
3786,2022-03-09 13:59:00,P0365,7,visa,4041598024698777,F,14.34,2,15.29
3787,2022-03-09 14:18:00,P0215,8,mastercard,5048377748555757,F,0.81,3,1.59
3788,2022-03-09 15:05:00,P0080,11,mastercard,5108758628884333,T,11.33,2,12.29
3789,2022-03-09 15:38:00,P0439,5,americanexpress,374288760808583,F,18.12,1,19.79
3790,2022-03-09 19:48:00,P0245,4,visa,4041595786150484,F,4.19,4,4.89
3791,2022-03-09 19:54:00,P0318,1,americanexpress,374288804116415,F,6.76,1,7.99
3792,2022-03-09 22:01:00,P0344,8,mastercard,5108756312909135,F,9.86,1,11.29
3793,2022-03-09 22:24:00,P0314,8,visa,4041595010661,F,14.84,1,16.29
3794,2022-03-10 00:47:00,P0411,6,americanexpress,374283750827107,F,13.46,5,14.79
3795,2022-03-10 01:46:00,P0669,9,,5416173669261564,T,14.63,1,15.89
3796,2022-03-10 02:43:00,P0567,6,americanexpress,374288309648581,F,1.46,1,1.69
3797,2022-03-10 05:10:00,P0356,7,visa,4041596795245,T,2.39,1,3.29
3798,2022-03-10 05:12:00,P0548,0,americanexpress,374288148745184,F,12.25,1,13.89
3799,2022-03-10 09:23:00,P0431,5,mastercard,5108756731553027,F,10.67,1,11.59
3800,2022-03-10 23:02:00,P0165,5,mastercard,5048371983965326,F,0.94,3,1.59
3801,2022-03-10 23:24:00,P0326,6,,3542228237034596,F,12.66,2,14.29
3802,2022-03-10 23:38:00,P0649,7,mastercard,5048378628430095,F,18.36,1,20.19
3803,2022-03-11 05:53:00,P0259,6,mastercard,5048378723277094,F,5.21,2,5.99
3804,2022-03-11 08:01:00,P0140,6,americanexpress,374288823814958,F,1.11,4,1.69
3805,2022-03-11 13:13:00,P0163,8,mastercard,5108753064683364,F,4.21,1,4.99
3806,2022-03-11 14:00:00,P0433,8,americanexpress,374283579280652,F,9.33,1,10.79
3807,2022-03-11 15:02:00,P0499,6,mastercard,5108752186222572,F,16.3,1,17.99
3808,2022-03-11 15:18:00,P0637,5,mastercard,5108751788867222,F,15.32,2,17.09
3809,2022-03-11 15:21:00,P0550,7,americanexpress,374283008034456,F,15.35,4,17.09
3810,2022-03-11 18:55:00,P0462,4,mastercard,5048378706455592,T,14.63,2,15.89
3811,2022-03-11 20:18:00,P0670,5,visa,4041593305774,F,17.15,2,18.19
3812,2022-03-11 22:44:00,P0382,4,visa,4041593028475,F,14.22,2,15.09
3813,2022-03-12 03:27:00,P0268,7,mastercard,5108754733062204,F,11.93,2,13.39
3814,2022-03-12 03:41:00,P0405,7,visa,4041590639043,F,18.2,1,19.99
3815,2022-03-12 03:46:00,P0314,5,visa,4041598223709,F,14.84,4,16.29
3816,2022-03-12 06:00:00,P0326,9,visa,4041592641377,F,12.66,2,14.29
3817,2022-03-12 06:09:00,P0706,10,visa,4041598139087,T,17.68,2,18.99
3818,2022-03-12 06:32:00,P0265,7,americanexpress,374288009753103,F,19.23,2,21.19
3819,2022-03-12 09:52:00,P0398,2,mastercard,5108750933791568,F,1.75,1,2.09
3820,2022-03-12 10:13:00,P0446,6,mastercard,5108755796567385,F,16.57,3,18.09
3821,2022-03-12 14:55:00,P0498,5,americanexpress,374288765328553,F,11.6,1,12.79
3822,2022-03-12 15:34:00,P0579,4,visa,4041591449862854,F,19.5,4,21.29
3823,2022-03-13 00:13:00,P0328,6,mastercard,5108757242542046,F,3.18,5,4.39
3824,2022-03-13 01:54:00,P0387,9,visa,4041595482704,F,4.99,3,5.59
3825,2022-03-13 02:34:00,P0186,6,visa,4041590241342669,F,11.46,1,12.49
3826,2022-03-13 04:22:00,P0585,5,americanexpress,374288594906041,F,3.81,1,4.79
3827,2022-03-13 04:45:00,P0222,4,mastercard,5048372347378982,F,16.56,1,18.09
3828,2022-03-13 05:06:00,P0298,6,visa,4041597825751,F,5,4,5.59
3829,2022-03-13 06:16:00,P0545,5,mastercard,5108755095107321,F,6.62,2,7.89
3830,2022-03-13 06:17:00,P0502,6,mastercard,5108758121512902,T,1.37,2,1.69
3831,2022-03-13 07:14:00,P0270,6,visa,4041592091631,F,6.97,2,8.09
3832,2022-03-13 08:36:00,P0441,1,americanexpress,374283496085820,F,1.98,1,2.49
3833,2022-03-13 11:17:00,P0654,6,mastercard,5048374321906028,F,8.85,1,10.19
3834,2022-03-13 11:25:00,P0480,6,americanexpress,374288475196373,F,12.02,4,13.49
3835,2022-03-13 12:52:00,P0493,8,visa,4041597981317298,F,18.02,1,19.69
3836,2022-03-13 13:55:00,P0469,3,americanexpress,374283436024608,F,0.92,2,1.59
3837,2022-03-13 18:33:00,P0151,4,visa,4041592309444148,F,16.15,3,17.89
3838,2022-03-13 19:00:00,P0662,6,americanexpress,374283954441085,F,7.58,2,8.29
3839,2022-03-13 21:01:00,P0608,5,mastercard,5048371149834432,F,11.04,1,11.69
3840,2022-03-14 04:53:00,P0218,5,mastercard,5048379241794032,T,8.4,2,9.39
3841,2022-03-14 04:55:00,P0521,8,americanexpress,374283408056554,F,16.37,1,17.99
3842,2022-03-14 07:14:00,P0452,8,mastercard,5108750425129962,T,8.33,3,9.29
3843,2022-03-14 07:46:00,P0185,4,mastercard,5108757421502936,F,12.05,1,13.59
3844,2022-03-14 08:02:00,P0467,7,mastercard,5108759249007270,F,4.66,6,4.99
3845,2022-03-14 08:10:00,P0364,8,visa,4041596979138,F,15.78,3,17.59
3846,2022-03-14 08:40:00,P0540,7,mastercard,5108751954402390,F,18.72,1,20.69
3847,2022-03-14 10:50:00,P0598,9,americanexpress,374288305410622,F,11.99,2,13.49
3848,2022-03-14 11:55:00,P0305,7,americanexpress,374283369107701,F,8.74,2,9.99
3849,2022-03-14 13:03:00,P0549,7,,3550128186557945,F,16.85,3,18.19
3850,2022-03-14 13:29:00,P0482,6,americanexpress,374288210464664,T,2.75,1,3.89
3851,2022-03-14 14:46:00,P0370,3,visa,4041591882295,F,19.51,2,21.29
3852,2022-03-14 18:47:00,P0157,5,americanexpress,374283267487395,F,2.95,1,4.09
3853,2022-03-14 19:47:00,P0608,9,visa,4041597362784157,F,11.04,2,11.69
3854,2022-03-14 21:11:00,P0405,6,visa,4041594922673764,F,18.2,5,19.99
3855,2022-03-14 21:29:00,P0587,6,mastercard,5048375921876719,F,13.88,1,14.89
3856,2022-03-15 05:35:00,P0489,8,,5602255449172908,F,8.46,1,9.49
3857,2022-03-15 05:41:00,P0517,6,americanexpress,374288990463944,F,5.11,1,5.79
3858,2022-03-15 10:50:00,P0461,8,mastercard,5048375352346851,T,15.83,2,17.69
3859,2022-03-15 12:23:00,P0450,7,visa,4041598863546,F,3.76,1,4.79
3860,2022-03-15 17:06:00,P0515,9,americanexpress,374283214180614,F,8.67,1,9.89
3861,2022-03-15 17:35:00,P0471,6,mastercard,5048379552302375,F,14.12,3,14.89
3862,2022-03-15 18:22:00,P0232,8,visa,4041598156832202,F,1.66,3,1.89
3863,2022-03-15 22:37:00,P0577,7,visa,4041592175707,F,7.24,1,8.19
3864,2022-03-16 00:40:00,P0265,9,mastercard,5108750299871368,T,19.23,2,21.19
3865,2022-03-16 00:40:00,P0263,7,mastercard,5108756568219932,F,2.27,3,3.09
3866,2022-03-16 01:49:00,P0339,3,mastercard,5108754833574413,F,19.62,1,21.39
3867,2022-03-16 01:50:00,P0242,8,visa,4041592348353,F,1.6,2,1.79
3868,2022-03-16 06:08:00,P0567,5,americanexpress,374288207595082,F,1.46,1,1.69
3869,2022-03-16 06:19:00,P0493,6,mastercard,5048374089888889,F,18.02,1,19.69
3870,2022-03-16 07:14:00,P0508,8,americanexpress,374283838527141,F,7.67,1,8.29
3871,2022-03-16 08:12:00,P0592,3,mastercard,5048373514322274,F,7.44,1,8.29
3872,2022-03-16 08:33:00,P0452,5,visa,4041592976142355,F,8.33,1,9.29
3873,2022-03-16 10:15:00,P0494,8,americanexpress,374283236038139,F,17.33,2,18.29
3874,2022-03-16 11:52:00,P0127,7,mastercard,5048371948389547,F,13.91,2,14.89
3875,2022-03-16 12:06:00,P0534,6,mastercard,5108755971978415,F,7.63,2,8.29
3876,2022-03-16 13:22:00,P0186,10,mastercard,5048370194028908,F,11.46,3,12.49
3877,2022-03-16 15:54:00,P0603,6,americanexpress,374288039919757,F,19.88,2,21.39
3878,2022-03-16 16:14:00,P0016,4,visa,4041599204816908,F,8.09,3,8.79
3879,2022-03-16 17:09:00,P0696,6,visa,4041597863316038,F,3.38,1,4.59
3880,2022-03-16 20:18:00,P0375,11,visa,4041599807740,F,15.75,2,17.59
3881,2022-03-17 00:37:00,P0184,7,americanexpress,374283452961857,F,1.21,1,1.69
3882,2022-03-17 10:01:00,P0076,6,visa,4041597601407941,F,6.89,2,8.09
3883,2022-03-17 18:08:00,P0454,6,mastercard,5108759172033673,F,5.79,1,6.99
3884,2022-03-18 03:25:00,P0476,4,mastercard,5048372141560033,T,13.26,3,14.69
3885,2022-03-18 03:34:00,P0536,1,visa,4041595799685,F,16.97,3,18.19
3886,2022-03-18 03:46:00,P0341,3,americanexpress,374283550058812,F,10.79,1,11.59
3887,2022-03-18 04:22:00,P0302,2,visa,4041594568567890,F,5.98,3,7.29
3888,2022-03-18 06:33:00,P0265,5,mastercard,5108759587409393,F,19.23,2,21.19
3889,2022-03-18 07:29:00,P0693,4,visa,4041591062237,T,15.07,3,16.69
3890,2022-03-18 08:57:00,P0387,8,mastercard,5108750386874721,F,4.99,3,5.59
3891,2022-03-18 10:18:00,P0455,5,mastercard,5108757609308981,F,1.63,4,1.79
3892,2022-03-18 11:54:00,P0661,9,visa,4041599006996,F,8.21,1,8.99
3893,2022-03-18 17:04:00,P0292,4,,4175009822749604,F,10.49,7,11.49
3894,2022-03-18 17:38:00,P0459,5,americanexpress,374283925814113,F,8.82,1,10.09
3895,2022-03-18 20:09:00,P0465,5,mastercard,5108755387431686,F,9.61,6,11.09
3896,2022-03-18 20:18:00,P0408,9,americanexpress,374283919146464,F,8.24,4,9.09
3897,2022-03-18 20:57:00,P0296,4,americanexpress,374288703302975,F,2.96,2,4.09
3898,2022-03-18 22:23:00,P0351,5,mastercard,5108751280535616,F,10.04,1,11.39
3899,2022-03-18 22:57:00,P0496,6,mastercard,5108757247017085,F,13.53,1,14.79
3900,2022-03-19 00:05:00,P0554,4,visa,4041592707082110,F,1.62,1,1.79
3901,2022-03-19 00:34:00,P0490,5,americanexpress,374288373536811,F,5.54,1,6.59
3902,2022-03-19 03:22:00,P0594,4,americanexpress,374283864852181,F,6.68,2,7.99
3903,2022-03-19 12:16:00,P0322,8,visa,4041599474335,F,13.65,1,14.89
3904,2022-03-19 16:12:00,P0202,5,americanexpress,374283092859818,F,7.25,3,8.19
3905,2022-03-19 18:54:00,P0448,7,mastercard,5048370395547573,F,7.11,1,8.19
3906,2022-03-19 19:03:00,P0549,3,visa,4041599562956,F,16.85,2,18.19
3907,2022-03-19 20:26:00,P0430,8,visa,4041591473584655,F,17.67,2,18.99
3908,2022-03-19 21:05:00,P0401,6,visa,4041599864303,F,16.69,6,18.09
3909,2022-03-20 03:15:00,P0514,7,americanexpress,374283974948267,F,18.98,2,20.99
3910,2022-03-20 06:13:00,P0674,6,visa,4041599062163401,T,3.52,7,4.69
3911,2022-03-20 08:18:00,P0413,4,visa,4041592381248,F,7.35,3,8.19
3912,2022-03-20 14:35:00,P0228,7,visa,4041595721754,F,0.09,1,1.09
3913,2022-03-20 16:05:00,P0025,6,,3568042584139018,F,14.18,4,14.99
3914,2022-03-20 17:51:00,P0038,6,mastercard,5108758090081137,F,4.71,1,4.99
3915,2022-03-20 18:08:00,P0200,5,americanexpress,374283275572303,F,19.29,2,21.19
3916,2022-03-20 23:53:00,P0548,7,mastercard,5048374584675823,F,12.25,1,13.89
3917,2022-03-21 00:17:00,P0413,4,americanexpress,374288561500868,F,7.35,1,8.19
3918,2022-03-21 03:40:00,P0519,7,,4917922396114885,F,12.45,1,14.09
3919,2022-03-21 03:51:00,P0156,9,mastercard,5108756262226415,F,11.37,1,12.39
3920,2022-03-21 07:42:00,P0389,6,visa,4041594775637,F,5.95,2,7.19
3921,2022-03-21 08:54:00,P0443,6,mastercard,5108757360880434,F,11.72,2,12.99
3922,2022-03-21 11:05:00,P0658,6,visa,4041594207433,F,2.92,1,4.09
3923,2022-03-21 12:41:00,P0213,8,mastercard,5048377624753138,F,11.19,3,11.99
3924,2022-03-21 17:21:00,P0114,9,americanexpress,374288769644336,F,7.39,3,8.29
3925,2022-03-21 20:06:00,P0208,8,visa,4041597963016,T,4,1,4.89
3926,2022-03-22 01:14:00,P0498,4,mastercard,5048373118199615,F,11.6,6,12.79
3927,2022-03-22 05:56:00,P0564,7,americanexpress,374288194854997,F,14.32,4,15.29
3928,2022-03-22 07:20:00,P0587,9,visa,4041599424597122,F,13.88,4,14.89
3929,2022-03-22 13:32:00,P0579,5,visa,4041592520134,F,19.5,2,21.29
3930,2022-03-22 14:02:00,P0280,4,visa,4041598598183,F,6.26,1,7.59
3931,2022-03-22 14:50:00,P0328,6,,3540969394471509,F,3.18,3,4.39
3932,2022-03-22 16:33:00,P0438,8,americanexpress,374283817745268,F,5.21,1,5.99
3933,2022-03-22 19:56:00,P0406,3,,5602238892261899,F,7.19,2,8.19
3934,2022-03-22 20:12:00,P0229,4,mastercard,5048373311278216,F,12.15,2,13.69
3935,2022-03-22 20:12:00,P0115,6,americanexpress,374288743411844,F,5.84,2,7.09
3936,2022-03-22 23:48:00,P0190,1,americanexpress,374283049471824,F,18.93,6,20.89
3937,2022-03-23 00:02:00,P0313,5,visa,4041598178842320,F,8.53,2,9.59
3938,2022-03-23 01:54:00,P0090,6,mastercard,5048377845312540,T,11.11,4,11.79
3939,2022-03-23 04:01:00,P0352,5,mastercard,5108753865155513,F,2.04,1,2.59
3940,2022-03-23 05:02:00,P0483,9,americanexpress,374283488219148,F,17.52,1,18.69
3941,2022-03-23 08:28:00,P0513,4,americanexpress,374283772821922,F,0.97,1,1.59
3942,2022-03-23 09:02:00,P0266,8,americanexpress,374283490988276,F,7.49,3,8.29
3943,2022-03-23 09:11:00,P0444,5,americanexpress,374288870452009,F,13.93,1,14.89
3944,2022-03-23 09:54:00,P0595,7,visa,4041598193597,F,17.58,2,18.79
3945,2022-03-23 12:40:00,P0313,4,,5007661908312557,F,8.53,4,9.59
3946,2022-03-23 12:51:00,P0295,5,visa,4041595588384141,F,1.43,1,1.69
3947,2022-03-23 13:56:00,P0497,5,mastercard,5048379179162004,F,19.75,1,21.39
3948,2022-03-23 15:21:00,P0045,4,visa,4041596340767292,F,9.5,1,10.99
3949,2022-03-23 15:30:00,P0557,2,visa,4041592725524671,F,9.79,2,11.29
3950,2022-03-23 17:35:00,P0270,8,americanexpress,374283414503102,F,6.97,3,8.09
3951,2022-03-23 18:34:00,P0398,10,mastercard,5108752829252283,F,1.75,2,2.09
3952,2022-03-24 01:01:00,P0038,3,americanexpress,374283783197627,F,4.71,2,4.99
3953,2022-03-24 02:55:00,P0046,8,mastercard,5108752665906059,T,18.59,2,20.49
3954,2022-03-24 03:09:00,P0608,7,americanexpress,374283592494793,T,11.04,1,11.69
3955,2022-03-24 03:28:00,P0345,5,americanexpress,374283815795950,F,7.18,1,8.19
3956,2022-03-24 07:31:00,P0569,6,mastercard,5108759524107795,F,6.84,1,8.09
3957,2022-03-24 09:23:00,P0347,5,mastercard,5108759621181834,F,5.37,4,6.29
3958,2022-03-24 11:16:00,P0187,9,visa,4041596260294947,F,4.17,4,4.89
3959,2022-03-24 13:38:00,P0442,5,,5602255175935981,F,14.89,3,16.39
3960,2022-03-24 19:20:00,P0311,4,visa,4041591774864,F,9.99,1,11.39
3961,2022-03-24 22:31:00,P0297,4,mastercard,5108750345692578,F,17.82,1,19.29
3962,2022-03-25 00:00:00,P0204,7,mastercard,5108758140674691,F,9.72,1,11.19
3963,2022-03-25 00:44:00,P0287,1,,3539112996102288,F,13.95,1,14.89
3964,2022-03-25 00:46:00,P0250,4,americanexpress,374288501082803,F,16.08,2,17.89
3965,2022-03-25 00:54:00,P0392,4,mastercard,5108757158608328,F,13.78,2,14.89
3966,2022-03-25 03:26:00,P0627,4,americanexpress,374288987004685,F,13.53,3,14.79
3967,2022-03-25 05:21:00,P0685,5,americanexpress,374283099346280,F,16.26,2,17.99
3968,2022-03-25 07:38:00,P0384,6,visa,4041596992362,F,4.83,2,5.19
3969,2022-03-25 07:51:00,P0322,6,visa,4041595720798,F,13.65,1,14.89
3970,2022-03-25 07:54:00,P0523,10,americanexpress,374283346934409,T,11.74,2,13.09
3971,2022-03-25 08:35:00,P0242,1,visa,4041592874580,F,1.6,2,1.79
3972,2022-03-25 10:11:00,P0552,6,americanexpress,374288488705962,F,11.36,4,12.29
3973,2022-03-25 12:53:00,P0175,4,mastercard,5048376112850935,F,10.26,1,11.49
3974,2022-03-25 16:25:00,P0576,6,mastercard,5108753490759945,T,4.25,1,4.99
3975,2022-03-25 17:20:00,P0544,5,americanexpress,374288919921683,F,19.72,1,21.39
3976,2022-03-25 18:05:00,P0088,4,mastercard,5048374192048843,F,15.63,1,17.49
3977,2022-03-25 20:55:00,P0336,5,visa,4041592179030,F,8.17,1,8.89
3978,2022-03-25 21:06:00,P0751,7,visa,4041597503911,F,9.5,4,10.99
3979,2022-03-26 02:07:00,P0514,6,mastercard,5108756251949662,F,18.98,1,20.99
3980,2022-03-26 04:33:00,P0113,9,mastercard,5108752023695162,T,15.49,2,17.29
3981,2022-03-26 05:21:00,P0683,4,americanexpress,374283742503899,T,11,3,11.59
3982,2022-03-26 05:38:00,P0254,7,visa,4041597227249677,F,11.44,2,12.49
3983,2022-03-26 05:55:00,P0334,7,visa,4041596606691640,T,5.53,1,6.59
3984,2022-03-26 06:43:00,P0205,7,mastercard,5108754524686112,F,16.68,1,18.09
3985,2022-03-26 08:18:00,P0511,9,mastercard,5108752834385870,F,7.06,4,8.19
3986,2022-03-26 08:50:00,P0448,7,americanexpress,374283039647110,F,7.11,2,8.19
3987,2022-03-26 13:36:00,P0125,7,americanexpress,374283392069787,T,0.81,4,1.59
3988,2022-03-26 15:22:00,P0441,6,americanexpress,374288880685846,F,1.98,4,2.49
3989,2022-03-26 15:47:00,P0578,5,americanexpress,374283677940132,F,19.78,2,21.39
3990,2022-03-26 18:39:00,P0345,6,visa,4041597876218,F,7.18,4,8.19
3991,2022-03-26 18:56:00,P0245,8,,3556691469790511,T,4.19,3,4.89
3992,2022-03-26 20:01:00,P0071,7,mastercard,5048371095274724,F,13.09,2,14.69
3993,2022-03-26 20:37:00,P0440,9,americanexpress,374288351306427,F,8.88,2,10.19
3994,2022-03-26 20:44:00,P0484,3,americanexpress,374288625971980,F,10.9,3,11.59
3995,2022-03-26 21:06:00,P0626,8,visa,4041594423876072,F,7.33,3,8.19
3996,2022-03-26 21:59:00,P0447,10,americanexpress,374288301001243,F,13.43,1,14.79
3997,2022-03-26 23:00:00,P0007,5,americanexpress,374288093337276,T,11.81,1,13.19
3998,2022-03-26 23:23:00,P0157,9,americanexpress,374283397118886,F,2.95,1,4.09
3999,2022-03-27 07:12:00,P0540,7,visa,4041598695716,F,18.72,6,20.69
4000,2022-03-27 07:57:00,P0178,8,mastercard,5048373728496658,F,15.78,1,17.59
4001,2022-03-27 08:19:00,P0585,7,americanexpress,374288014361249,F,3.81,3,4.79
4002,2022-03-27 08:26:00,P0458,7,mastercard,5108751084558590,F,9,3,10.39
4003,2022-03-27 08:44:00,P0508,5,visa,4041595478702,F,7.67,3,8.29
4004,2022-03-27 10:00:00,P0585,8,visa,4041594809378438,F,3.81,1,4.79
4005,2022-03-27 10:50:00,P0437,8,visa,4041590108506653,F,0.1,6,1.19
4006,2022-03-27 12:27:00,P0225,6,visa,4041591234836,F,7.79,5,8.29
4007,2022-03-27 12:36:00,P0531,11,americanexpress,374288775310203,F,3.2,3,4.39
4008,2022-03-27 12:46:00,P0501,6,,503855083009355616,F,0.66,2,1.49
4009,2022-03-27 13:45:00,P0451,9,americanexpress,374288671487170,F,2.41,1,3.29
4010,2022-03-27 15:31:00,P0423,7,mastercard,5048374303914156,T,14.04,2,14.89
4011,2022-03-27 15:52:00,P0608,8,americanexpress,374283945039782,F,11.04,4,11.69
4012,2022-03-27 16:33:00,P0505,7,visa,4041593345341,F,3.97,3,4.89
4013,2022-03-27 18:52:00,P0305,2,mastercard,5048375993826832,F,8.74,4,9.99
4014,2022-03-27 21:10:00,P0718,9,visa,4041599342258021,F,9.82,1,11.29
4015,2022-03-27 22:05:00,P0157,3,visa,4041592985337,F,2.95,3,4.09
4016,2022-03-28 01:11:00,P0068,5,mastercard,5048370050331248,F,7.46,1,8.29
4017,2022-03-28 02:33:00,P0092,7,visa,4041598169944,F,3.11,1,4.29
4018,2022-03-28 03:18:00,P0299,8,visa,4041596681502,F,13.5,1,14.79
4019,2022-03-28 05:28:00,P0173,6,mastercard,5108753669100509,F,0.93,4,1.59
4020,2022-03-28 06:26:00,P0676,8,mastercard,5048372022524488,F,4.72,5,4.99
4021,2022-03-28 10:07:00,P0095,7,visa,4041598182004,F,3.42,2,4.59
4022,2022-03-28 11:17:00,P0516,3,visa,4041597874724048,F,6.12,3,7.49
4023,2022-03-28 16:18:00,P0329,7,mastercard,5048377958379823,F,3.45,1,4.59
4024,2022-03-28 17:27:00,P0364,7,,3553808988499506,F,15.78,1,17.59
4025,2022-03-28 19:10:00,P0641,7,mastercard,5108758994920885,F,13.58,1,14.79
4026,2022-03-28 23:33:00,P0556,7,visa,4041594169781,F,5.5,2,6.49
4027,2022-03-29 01:22:00,P0452,5,mastercard,5048377155694834,F,8.33,4,9.29
4028,2022-03-29 03:21:00,P0507,5,visa,4041596955457171,F,8.17,2,8.89
4029,2022-03-29 05:47:00,P0473,7,americanexpress,374288185511614,F,4.79,1,5.19
4030,2022-03-29 05:50:00,P0706,3,visa,4041591476551,F,17.68,2,18.99
4031,2022-03-29 06:57:00,P0539,7,visa,4041596955748041,F,8.13,4,8.89
4032,2022-03-29 07:43:00,P0610,3,mastercard,5108756396216613,F,5.58,1,6.69
4033,2022-03-29 08:11:00,P0526,5,visa,4041596719973554,F,3.83,4,4.79
4034,2022-03-29 08:17:00,P0464,7,visa,4041593764780,F,9.81,3,11.29
